USB2E5653_1		
745.892	17.44	
746.226	20.44	
746.56	15.44	
746.893	15.44	
747.227	24.44	
747.561	18.44	
747.895	14.44	
748.228	15.44	
748.562	21.44	
748.896	21.44	
749.229	18.44	
749.563	17.44	
749.896	27.44	
750.23	20.44	
750.563	13.44	
750.896	13.44	
751.23	21.44	
751.563	17.44	
751.896	18.44	
752.229	18.44	
752.562	22.44	
752.895	24.44	
753.228	21.44	
753.561	22.44	
753.894	27.44	
754.227	20.44	
754.559	19.44	
754.892	19.44	
755.225	23.44	
755.557	22.44	
755.89	23.44	
756.223	15.44	
756.555	20.44	
756.887	22.44	
757.22	26.44	
757.552	20.44	
757.884	21.44	
758.217	24.44	
758.549	19.44	
758.881	18.44	
759.213	24.44	
759.545	29.44	
759.877	25.44	
760.209	26.44	
760.541	28.44	
760.873	31.44	
761.204	30.44	
761.536	30.44	
761.868	42.44	
762.2	39.44	
762.531	41.44	
762.863	45.44	
763.194	47.44	
763.526	49.44	
763.857	52.44	
764.188	57.44	
764.52	62.44	
764.851	82.44	
765.182	78.44	
765.513	97.44	
765.844	112.44	
766.175	128.44	
766.506	150.44	
766.837	169.44	
767.168	206.44	
767.499	232.44	
767.83	260.44	
768.161	311.44	
768.491	346.44	
768.822	397.44	
769.153	456.44	
769.483	540.44	
769.814	588.44	
770.144	663.44	
770.474	741.44	
770.805	790.44	
771.135	873.44	
771.465	948.44	
771.796	1017.44	
772.126	1087.44	
772.456	1175.44	
772.786	1262.44	
773.116	1364.44	
773.446	1393.44	
773.776	1474.44	
774.106	1525.44	
774.435	1519.44	
774.765	1556.44	
775.095	1592.44	
775.424	1623.44	
775.754	1644.44	
776.084	1662.44	
776.413	1684.44	
776.743	1675.44	
777.072	1692.44	
777.401	1679.44	
777.731	1671.44	
778.06	1672.44	
778.389	1658.44	
778.718	1645.44	
779.047	1666.44	
779.376	1669.44	
779.705	1680.44	
780.034	1678.44	
780.363	1643.44	
780.692	1657.44	
781.021	1675.44	
781.35	1654.44	
781.678	1678.44	
782.007	1708.44	
782.336	1688.44	
782.664	1692.44	
782.993	1718.44	
783.321	1691.44	
783.65	1711.44	
783.978	1683.44	
784.306	1684.44	
784.635	1720.44	
784.963	1756.44	
785.291	1784.44	
785.619	1739.44	
785.947	1793.44	
786.275	1820.44	
786.603	1867.44	
786.931	1903.44	
787.259	1920.44	
787.587	1914.44	
787.914	1910.44	
788.242	1894.44	
788.57	1921.44	
788.897	1919.44	
789.225	1887.44	
789.552	1904.44	
789.88	1898.44	
790.207	1943.44	
790.535	1945.44	
790.862	1947.44	
791.189	2040.44	
791.516	2011.44	
791.844	2045.44	
792.171	2104.44	
792.498	2181.44	
792.825	2185.44	
793.152	2224.44	
793.479	2233.44	
793.805	2221.44	
794.132	2292.44	
794.459	2303.44	
794.786	2272.44	
795.112	2321.44	
